#CaseId,R.type,R.c.lat,R.c.lon,R.dir.head,R.dir.speed,R.Box.topleft.lat,R.Box.topleft.lon,R.Box.BottomRight.lat,R.Box.BottomRight.lon,Name,SearchScheme,CategoriesOff,CategoriesOn,SliceSize,ExtendedConfig,Language
976,1,40.7187,-74.00252,,,,,,,,atlasbook-standard,AFC,5005,10,,
977,1,40.72505,-73.99927,,,,,,,,atlasbook-standard,AFD,8011,10,,
978,1,40.73484,-73.9945,,,,,,,,atlasbook-standard,ALA,9001,10,,
979,1,40.72313,-73.98259,,,,,,,,atlasbook-standard,ALB,9003,10,,
980,1,40.734583,-74.005246,,,,,,,,atlasbook-standard,ALC,9004,10,,
981,1,40.73756,-73.99315,,,,,,,,atlasbook-standard,ALD,9005,10,,
982,1,40.72538,-73.99796,,,,,,,,atlasbook-standard,ALE,9006,10,,
983,1,40.72464,-73.9974,,,,,,,,atlasbook-standard,ALF,9008,10,,
984,1,40.72464,-73.9974,,,,,,,,atlasbook-standard,ALG,9009,10,,
985,1,40.72429,-73.99784,,,,,,,,atlasbook-standard,ALH,9010,10,,
986,1,40.716946,-74.003863,,,,,,,,atlasbook-standard,ALJ,9011,10,,
987,1,40.73429,-73.989944,,,,,,,,atlasbook-standard,AIC,5002,10,,
988,1,40.73717,-73.99233,,,,,,,,atlasbook-standard,AID,5001,10,,
989,1,40.72515,-73.99694,,,,,,,,atlasbook-standard,AIE,5003,10,,
990,1,40.699905,-73.91227,,,,,,,,atlasbook-standard,AIF,10009,10,,
991,1,40.61465,-73.936774,,,,,,,,atlasbook-standard,AIG,10010,10,,
992,1,40.72332,-73.99852,,,,,,,,atlasbook-standard,AII,10011,10,,
993,1,40.72401,-73.99686,,,,,,,,atlasbook-standard,ACA,11002,10,,
994,1,40.721033,-74.005231,,,,,,,,atlasbook-standard,ACB,11003,10,,
995,1,40.73007,-74.04081,,,,,,,,atlasbook-standard,ACC,11004,10,,
996,1,40.721033,-74.005231,,,,,,,,atlasbook-standard,ACD,11005,10,,
997,1,61.16643,-149.84451,,,,,,,,atlasbook-standard,AE,1000,10,,
998,1,61.15009,-149.8641,,,,,,,,atlasbook-standard,AED,1009,10,,
999,1,61.16542,-149.8672,,,,,,,,atlasbook-standard,AEF,1014,10,,
1000,1,61.19532,-149.89412,,,,,,,,atlasbook-standard,AEG,1020,10,,
1001,1,61.15969,-149.83423,,,,,,,,atlasbook-standard,AEH,1021,10,,
1002,1,61.14481,-149.86131,,,,,,,,atlasbook-standard,AEI,1022,10,,
1003,1,61.16643,-149.84451,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1004,1,61.16708,-149.83817,,,,,,,,atlasbook-standard,AEK,1028,10,,
1005,1,61.14791,-149.86401,,,,,,,,atlasbook-standard,AEL,1031,10,,
1006,1,61.17438,-149.89791,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1007,1,61.14456,-149.86711,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1008,1,61.1807,-149.89334,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1009,1,61.19937,-149.88712,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1010,1,61.17665,-149.8866,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1011,1,61.14456,-149.86711,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1012,1,61.14456,-149.86711,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1013,1,61.17793,-149.86282,,,,,,,,atlasbook-standard,AHA,3001,10,,
1014,1,61.17204,-149.84267,,,,,,,,atlasbook-standard,AHC,3003,10,,
1015,1,61.13753,-149.75138,,,,,,,,atlasbook-standard,AHD,3004,10,,
1016,1,61.14458,-149.86095,,,,,,,,atlasbook-standard,AKA,4002,10,,
1017,1,61.1594,-149.83422,,,,,,,,atlasbook-standard,AKB,4003,10,,
1018,1,61.14456,-149.86711,,,,,,,,atlasbook-standard,AKC,4004,10,,
1019,1,61.14274,-149.84763,,,,,,,,atlasbook-standard,AKE,4007,10,,
1020,1,61.16455,-149.83954,,,,,,,,atlasbook-standard,AKF,4008,10,,
1021,1,61.16367,-149.83811,,,,,,,,atlasbook-standard,AKG,4009,10,,
1022,1,61.16206,-149.84566,,,,,,,,atlasbook-standard,AKH,4010,10,,
1023,1,61.18596,-149.9189,,,,,,,,atlasbook-standard,ABB,6003,10,,
1024,1,61.18088,-149.85709,,,,,,,,atlasbook-standard,ABC,6005,10,,
1025,1,61.12731,-149.81455,,,,,,,,atlasbook-standard,ABD,6006,10,,
1026,1,61.16292,-149.846,,,,,,,,atlasbook-standard,ABI,6010,10,,
1027,1,61.16644,-149.85932,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1028,1,61.17262,-149.89846,,,,,,,,atlasbook-standard,AFA,8006,10,,
1029,1,61.18087,-149.83959,,,,,,,,atlasbook-standard,AFB,8009,10,,
1030,1,61.17882,-149.8081,,,,,,,,atlasbook-standard,AFC,5005,10,,
1031,1,61.16813,-149.83816,,,,,,,,atlasbook-standard,AFD,8011,10,,
1032,1,61.16857,-149.84671,,,,,,,,atlasbook-standard,ALA,9001,10,,
1033,1,61.1717,-149.89537,,,,,,,,atlasbook-standard,ALB,9003,10,,
1034,1,61.217555,-149.86597,,,,,,,,atlasbook-standard,ALC,9004,10,,
1035,1,61.17256,-149.88234,,,,,,,,atlasbook-standard,ALD,9005,10,,
1036,1,61.16361,-149.85577,,,,,,,,atlasbook-standard,ALE,9006,10,,
1037,1,61.16105,-149.85558,,,,,,,,atlasbook-standard,ALF,9008,10,,
1038,1,61.16105,-149.85558,,,,,,,,atlasbook-standard,ALG,9009,10,,
1039,1,61.1808,-149.8136,,,,,,,,atlasbook-standard,ALH,9010,10,,
1040,1,61.1621,-149.84488,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1041,1,61.114572,-149.906697,,,,,,,,atlasbook-standard,AIC,5002,10,,
1042,1,61.20974,-149.82938,,,,,,,,atlasbook-standard,AID,5001,10,,
1043,1,61.15537,-149.82397,,,,,,,,atlasbook-standard,AIE,5003,10,,
1044,1,61.15712,-149.85003,,,,,,,,atlasbook-standard,AIF,10009,10,,
1045,1,61.195275,-149.839753,,,,,,,,atlasbook-standard,AIG,10010,10,,
1046,1,61.1592,-149.84836,,,,,,,,atlasbook-standard,AII,10011,10,,
1047,1,61.16281,-149.85184,,,,,,,,atlasbook-standard,ACA,11002,10,,
1048,1,61.16646,-149.85355,,,,,,,,atlasbook-standard,ACB,11003,10,,
1049,1,61.16607,-149.86769,,,,,,,,atlasbook-standard,ACC,11004,10,,
1050,1,61.16746,-149.85042,,,,,,,,atlasbook-standard,ACD,11005,10,,
1051,1,32.770244,-117.158726,,,,,,,,atlasbook-standard,AE,1000,10,,
1052,1,32.71641,-117.15373,,,,,,,,atlasbook-standard,AED,1009,10,,
1053,1,32.71149,-117.15495,,,,,,,,atlasbook-standard,AEF,1014,10,,
1054,1,32.7131,-117.15925,,,,,,,,atlasbook-standard,AEG,1020,10,,
1055,1,32.72478,-117.168717,,,,,,,,atlasbook-standard,AEH,1021,10,,
1056,1,32.71664,-117.15193,,,,,,,,atlasbook-standard,AEI,1022,10,,
1057,1,32.71466,-117.15608,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1058,1,32.740417,-116.941917,,,,,,,,atlasbook-standard,AEK,1028,10,,
1059,1,32.770244,-117.158726,,,,,,,,atlasbook-standard,AEL,1031,10,,
1060,1,32.765118,-117.159622,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1061,1,32.770244,-117.158726,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1062,1,32.770244,-117.158726,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1063,1,32.770244,-117.158726,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1064,1,32.765118,-117.159622,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1065,1,32.71325,-117.16014,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1066,1,32.71214,-117.15561,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1067,1,32.770244,-117.158726,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1068,1,32.74843,-117.16047,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1069,1,32.741399,-117.147531,,,,,,,,atlasbook-standard,AHA,3001,10,,
1070,1,32.720435,-117.158356,,,,,,,,atlasbook-standard,AHC,3003,10,,
1071,1,32.71217,-117.15928,,,,,,,,atlasbook-standard,AKA,4002,10,,
1072,1,32.71571,-117.15415,,,,,,,,atlasbook-standard,AKB,4003,10,,
1073,1,32.71383,-117.16107,,,,,,,,atlasbook-standard,AKC,4004,10,,
1074,1,32.71208,-117.1519,,,,,,,,atlasbook-standard,AKE,4007,10,,
1075,1,32.71277,-117.15285,,,,,,,,atlasbook-standard,AKF,4008,10,,
1076,1,32.71612,-117.15921,,,,,,,,atlasbook-standard,AKG,4009,10,,
1077,1,32.765118,-117.159622,,,,,,,,atlasbook-standard,AKH,4010,10,,
1078,1,32.75541,-117.13421,,,,,,,,atlasbook-standard,ABB,6003,10,,
1079,1,32.7184,-117.15929,,,,,,,,atlasbook-standard,ABC,6005,10,,
1080,1,32.71783,-117.15789,,,,,,,,atlasbook-standard,ABD,6006,10,,
1081,1,32.7126,-117.1601,,,,,,,,atlasbook-standard,ABE,6007,10,,
1082,1,32.71276,-117.15284,,,,,,,,atlasbook-standard,ABF,6008,10,,
1083,1,32.71291,-117.15555,,,,,,,,atlasbook-standard,ABI,6010,10,,
1084,1,32.74839,-117.14726,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1085,1,32.720435,-117.158356,,,,,,,,atlasbook-standard,ABK,6014,10,,
1086,1,32.71777,-117.15773,,,,,,,,atlasbook-standard,AFA,8006,10,,
1087,1,32.7147,-117.15719,,,,,,,,atlasbook-standard,AFB,8009,10,,
1088,1,32.71473,-117.15187,,,,,,,,atlasbook-standard,AFC,5005,10,,
1089,1,32.71467,-117.1568,,,,,,,,atlasbook-standard,AFD,8011,10,,
1090,1,32.71019,-117.15652,,,,,,,,atlasbook-standard,ALA,9001,10,,
1091,1,32.71686,-117.15656,,,,,,,,atlasbook-standard,ALB,9003,10,,
1092,1,32.729709,-117.173102,,,,,,,,atlasbook-standard,ALC,9004,10,,
1093,1,32.73141,-117.14943,,,,,,,,atlasbook-standard,ALD,9005,10,,
1094,1,32.71206,-117.15465,,,,,,,,atlasbook-standard,ALE,9006,10,,
1095,1,32.71108,-117.16015,,,,,,,,atlasbook-standard,ALF,9008,10,,
1096,1,32.71108,-117.16015,,,,,,,,atlasbook-standard,ALG,9009,10,,
1097,1,32.71777,-117.15988,,,,,,,,atlasbook-standard,ALH,9010,10,,
1098,1,32.720435,-117.158356,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1099,1,32.754779,-117.130175,,,,,,,,atlasbook-standard,AIC,5002,10,,
1100,1,32.75014,-117.15806,,,,,,,,atlasbook-standard,AID,5001,10,,
1101,1,32.70643,-117.14942,,,,,,,,atlasbook-standard,AIE,5003,10,,
1102,1,32.71012,-117.1556,,,,,,,,atlasbook-standard,AIF,10009,10,,
1103,1,32.800779,-117.236351,,,,,,,,atlasbook-standard,AIG,10010,10,,
1104,1,32.71477,-117.15373,,,,,,,,atlasbook-standard,AII,10011,10,,
1105,1,32.71259,-117.15346,,,,,,,,atlasbook-standard,ACA,11002,10,,
1106,1,32.765118,-117.159622,,,,,,,,atlasbook-standard,ACB,11003,10,,
1107,1,32.71156,-117.14884,,,,,,,,atlasbook-standard,ACC,11004,10,,
1108,1,32.70939,-117.16147,,,,,,,,atlasbook-standard,ACD,11005,10,,
1109,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AE,1000,10,,
1110,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1111,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1112,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1113,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1114,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEME,1008,10,,
1115,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AED,1009,10,,
1116,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1117,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1118,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1119,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEF,1014,10,,
1120,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1121,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1122,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1123,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1124,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEG,1020,10,,
1125,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEH,1021,10,,
1126,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEI,1022,10,,
1127,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1128,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1129,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEML,1033,10,,
1130,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1131,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1132,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEK,1028,10,,
1133,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1134,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEL,1031,10,,
1135,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1136,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1137,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1138,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1139,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1140,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1141,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ACC,11004,10,,
1142,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AHA,3001,10,,
1143,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1144,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1145,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AHC,3003,10,,
1146,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AHD,3004,10,,
1147,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKA,4002,10,,
1148,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKB,4003,10,,
1149,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKC,4004,10,,
1150,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1151,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1152,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKE,4007,10,,
1153,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKF,4008,10,,
1154,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKG,4009,10,,
1155,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AKH,4010,10,,
1156,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AID,5001,10,,
1157,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIC,5002,10,,
1158,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIE,5003,10,,
1159,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AFC,5005,10,,
1160,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1161,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABB,6003,10,,
1162,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1163,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABC,6005,10,,
1164,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABD,6006,10,,
1165,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABE,6007,10,,
1166,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABF,6008,10,,
1167,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1168,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABI,6010,10,,
1169,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABME,6011,10,,
1170,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1171,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1172,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ABK,6014,10,,
1173,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1174,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1175,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1176,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1177,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1178,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AFA,8006,10,,
1179,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AFB,8009,10,,
1180,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AFD,8011,10,,
1181,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1182,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALA,9001,10,,
1183,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALB,9003,10,,
1184,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALC,9004,10,,
1185,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALD,9005,10,,
1186,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALE,9006,10,,
1187,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALF,9008,10,,
1188,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALG,9009,10,,
1189,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALH,9010,10,,
1190,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1191,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1192,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1193,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1194,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1195,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIME,10007,10,,
1196,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIF,10009,10,,
1197,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIG,10010,10,,
1198,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AII,10011,10,,
1199,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1200,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1201,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ACA,11002,10,,
1202,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ACB,11003,10,,
1203,1,37.8095,-122.2978,,,,,,,,atlasbook-standard,ACD,11005,10,,
1204,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AE,1000,10,,
1205,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1206,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1207,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1208,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1209,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEME,1008,10,,
1210,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AED,1009,10,,
1211,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1212,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1213,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1214,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEF,1014,10,,
1215,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1216,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1217,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1218,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1219,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEG,1020,10,,
1220,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEH,1021,10,,
1221,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEI,1022,10,,
1222,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1223,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1224,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEML,1033,10,,
1225,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1226,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1227,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEK,1028,10,,
1228,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1229,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEL,1031,10,,
1230,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1231,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1232,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1233,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1234,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1235,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1236,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ACC,11004,10,,
1237,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AHA,3001,10,,
1238,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1239,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1240,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AHC,3003,10,,
1241,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKA,4002,10,,
1242,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKB,4003,10,,
1243,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKC,4004,10,,
1244,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1245,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1246,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKE,4007,10,,
1247,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKF,4008,10,,
1248,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKG,4009,10,,
1249,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AKH,4010,10,,
1250,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AID,5001,10,,
1251,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIC,5002,10,,
1252,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIE,5003,10,,
1253,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AFC,5005,10,,
1254,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1255,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABB,6003,10,,
1256,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1257,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABC,6005,10,,
1258,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABD,6006,10,,
1259,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABE,6007,10,,
1260,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABF,6008,10,,
1261,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1262,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABI,6010,10,,
1263,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABME,6011,10,,
1264,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1265,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1266,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ABK,6014,10,,
1267,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1268,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1269,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1270,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1271,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1272,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AFA,8006,10,,
1273,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AFB,8009,10,,
1274,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AFD,8011,10,,
1275,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1276,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALA,9001,10,,
1277,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALB,9003,10,,
1278,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALC,9004,10,,
1279,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALD,9005,10,,
1280,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALE,9006,10,,
1281,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALF,9008,10,,
1282,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALG,9009,10,,
1283,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALH,9010,10,,
1284,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1285,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1286,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1287,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1288,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1289,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIME,10007,10,,
1290,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIF,10009,10,,
1291,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIG,10010,10,,
1292,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AII,10011,10,,
1293,1,47.551,-122.3089,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1294,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1295,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ACA,11002,10,,
1296,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ACB,11003,10,,
1297,1,47.551,-122.3089,,,,,,,,atlasbook-standard,ACD,11005,10,,
